        11	2020-07-31 12:04:22	A2NC191460155	0	1	0
        20	2020-07-31 12:13:33	A2NC191460155	0	1	0
         5	2020-07-31 12:27:24	A2NC191460155	0	1	0
         6	2020-07-31 12:31:23	A2NC191460155	0	1	0
         3	2020-07-31 12:36:17	A2NC191460155	0	1	0
        11	2020-07-31 12:58:39	A2NC191460155	0	1	0
        17	2020-07-31 13:06:38	A2NC191460155	0	1	0
        16	2020-07-31 13:25:07	A2NC191460155	0	1	0
         5	2020-07-31 13:25:36	A2NC191460155	0	1	0
        19	2020-07-31 14:02:05	A2NC191460155	0	1	0
        17	2020-07-31 14:06:01	A2NC191460155	0	1	0
         4	2020-07-31 14:17:19	A2NC191460155	0	1	0
         8	2020-07-31 15:27:31	A2NC191460155	0	1	0
         6	2020-07-31 15:36:47	A2NC191460155	0	1	0
        17	2020-07-31 15:59:13	A2NC191460155	0	1	0
        22	2020-07-31 16:09:27	A2NC191460155	0	1	0
        14	2020-07-31 16:13:19	A2NC191460155	0	1	0
         9	2020-07-31 17:00:22	A2NC191460155	0	1	0
        20	2020-07-31 17:04:51	A2NC191460155	0	1	0
        11	2020-07-31 17:26:37	A2NC191460155	0	1	0
         5	2020-07-31 18:09:39	A2NC191460155	0	1	0
        19	2020-07-31 18:09:59	A2NC191460155	0	1	0
         3	2020-08-03 05:44:09	A2NC191460155	0	1	0
        16	2020-08-03 05:57:42	A2NC191460155	0	1	0
         4	2020-08-03 06:14:00	A2NC191460155	0	1	0
        17	2020-08-03 06:44:59	A2NC191460155	0	1	0
        14	2020-08-03 06:53:40	A2NC191460155	0	1	0
        22	2020-08-03 07:08:45	A2NC191460155	0	1	0
         8	2020-08-03 07:28:44	A2NC191460155	0	1	0
        12	2020-08-03 07:29:03	A2NC191460155	0	1	0
        10	2020-08-03 08:25:40	A2NC191460155	0	1	0
        18	2020-08-03 08:30:46	A2NC191460155	0	1	0
        20	2020-08-03 08:31:02	A2NC191460155	0	1	0
        11	2020-08-03 09:26:15	A2NC191460155	0	1	0
         5	2020-08-03 09:27:46	A2NC191460155	0	1	0
        22	2020-08-03 11:44:34	A2NC191460155	0	1	0
        19	2020-08-03 11:53:40	A2NC191460155	0	1	0
         8	2020-08-03 12:00:28	A2NC191460155	0	1	0
        20	2020-08-03 12:23:33	A2NC191460155	0	1	0
        10	2020-08-03 12:39:10	A2NC191460155	0	1	0
        22	2020-08-03 12:46:12	A2NC191460155	0	1	0
        18	2020-08-03 12:50:01	A2NC191460155	0	1	0
         8	2020-08-03 12:56:39	A2NC191460155	0	1	0
        14	2020-08-03 13:04:50	A2NC191460155	0	1	0
        11	2020-08-03 13:06:57	A2NC191460155	0	1	0
        20	2020-08-03 13:30:23	A2NC191460155	0	1	0
         5	2020-08-03 13:33:34	A2NC191460155	0	1	0
        10	2020-08-03 13:39:03	A2NC191460155	0	1	0
        18	2020-08-03 13:52:40	A2NC191460155	0	1	0
